locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGAJGLNG_00369	CDS	165				hypothetical protein
EGAJGLNG_00370	CDS	276				hypothetical protein
EGAJGLNG_00371	CDS	408				hypothetical protein
EGAJGLNG_00372	CDS	2379	lon2_1	3.4.21.53	COG0466	Lon protease 2
EGAJGLNG_00373	CDS	249				hypothetical protein
EGAJGLNG_00374	CDS	1656				hypothetical protein
EGAJGLNG_00375	CDS	270	tusA	2.8.1.-		Sulfurtransferase TusA
EGAJGLNG_00376	CDS	528	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
EGAJGLNG_00377	CDS	300				hypothetical protein
EGAJGLNG_00378	CDS	312				hypothetical protein
EGAJGLNG_00379	CDS	2562	speE_1	2.5.1.16		Polyamine aminopropyltransferase
EGAJGLNG_00380	CDS	1950				hypothetical protein
EGAJGLNG_00381	CDS	1122				hypothetical protein
EGAJGLNG_00382	CDS	1212				hypothetical protein
EGAJGLNG_00383	CDS	969				hypothetical protein
EGAJGLNG_00384	CDS	969				hypothetical protein
EGAJGLNG_00385	tRNA	76				tRNA-Met(cat)
EGAJGLNG_00386	CDS	798				hypothetical protein
EGAJGLNG_00387	CDS	192				hypothetical protein
EGAJGLNG_00388	CDS	171				hypothetical protein
EGAJGLNG_00389	CDS	132				hypothetical protein
EGAJGLNG_00390	CDS	984	dhaK_1	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
EGAJGLNG_00391	CDS	423				hypothetical protein
EGAJGLNG_00392	CDS	1620	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
EGAJGLNG_00393	CDS	303	ptsO		COG1925	Phosphocarrier protein NPr
EGAJGLNG_00394	CDS	393	dhaM-2	2.7.1.121	COG3412	PEP-dependent dihydroxyacetone kinase 2, phosphoryl donor subunit DhaM
EGAJGLNG_00395	CDS	624	dhaL	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
EGAJGLNG_00396	CDS	1026	malK_1	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
EGAJGLNG_00397	CDS	1098	sugC	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
EGAJGLNG_00398	CDS	219				hypothetical protein
EGAJGLNG_00399	CDS	978				hypothetical protein
EGAJGLNG_00400	CDS	975	sugA_1		COG1175	Trehalose transport system permease protein SugA
EGAJGLNG_00401	CDS	1494				hypothetical protein
EGAJGLNG_00402	CDS	1038	lacD2	4.1.2.40	COG3684	Tagatose 1,6-diphosphate aldolase 2
EGAJGLNG_00403	CDS	960	yihV_1	2.7.1.184		Sulfofructose kinase
EGAJGLNG_00404	CDS	1074	ugpC_1	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
EGAJGLNG_00405	CDS	1005	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
EGAJGLNG_00406	CDS	828	ycjP_1		COG0395	Inner membrane ABC transporter permease protein YcjP
EGAJGLNG_00407	CDS	888	sugA_2		COG1175	Trehalose transport system permease protein SugA
EGAJGLNG_00408	CDS	1302				hypothetical protein
EGAJGLNG_00409	CDS	1128	cytR		COG1609	HTH-type transcriptional repressor CytR
EGAJGLNG_00410	CDS	735	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
EGAJGLNG_00411	CDS	261				hypothetical protein
EGAJGLNG_00412	CDS	1791	clcB_1			Voltage-gated ClC-type chloride channel ClcB
EGAJGLNG_00413	CDS	723	mngR		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
EGAJGLNG_00414	CDS	1596	alkJ_2	1.1.99.-		Alcohol dehydrogenase [acceptor]
EGAJGLNG_00415	CDS	1128	gci_1	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
EGAJGLNG_00416	CDS	771	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
EGAJGLNG_00417	CDS	810	cmpD_1	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
EGAJGLNG_00418	CDS	996				hypothetical protein
EGAJGLNG_00419	CDS	1509	glpD_1	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
EGAJGLNG_00420	CDS	729	fucA_2	4.1.2.17	COG0235	L-fuculose phosphate aldolase
EGAJGLNG_00421	CDS	1041	pdxB	1.1.1.290		Erythronate-4-phosphate dehydrogenase
EGAJGLNG_00422	CDS	1581	eryA	2.7.1.215		Erythritol kinase
EGAJGLNG_00423	CDS	1116	btuD_3	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
EGAJGLNG_00424	CDS	1104	ugpC_2	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
EGAJGLNG_00425	CDS	858	sugB_1		COG0395	Trehalose transport system permease protein SugB
EGAJGLNG_00426	CDS	936	sugA_3		COG1175	Trehalose transport system permease protein SugA
EGAJGLNG_00427	CDS	1440	eltP_1			Erythritol/L-threitol-binding protein
EGAJGLNG_00428	CDS	1017	lsrR_1		COG2390	Transcriptional regulator LsrR
EGAJGLNG_00429	CDS	1281	PSK	2.7.1.47	COG1070	D-ribulose kinase
EGAJGLNG_00430	CDS	870	araL	3.1.3.23	COG0647	Sugar-phosphatase AraL
EGAJGLNG_00431	CDS	1029				hypothetical protein
EGAJGLNG_00432	CDS	1548	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
EGAJGLNG_00433	CDS	1191	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
EGAJGLNG_00434	CDS	1419	nanT_1			Putative sialic acid transporter
EGAJGLNG_00435	CDS	399				hypothetical protein
EGAJGLNG_00436	CDS	498	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
EGAJGLNG_00437	CDS	1620	tfdB	1.14.13.20		2,4-dichlorophenol 6-monooxygenase
EGAJGLNG_00438	CDS	897	argP_1			HTH-type transcriptional regulator ArgP
EGAJGLNG_00439	CDS	1374	cbdA_1	1.14.12.13		2-halobenzoate 1,2-dioxygenase large subunit
EGAJGLNG_00440	CDS	516	cbdB	1.14.12.13		2-halobenzoate 1,2-dioxygenase small subunit
EGAJGLNG_00441	CDS	327	nagAb			Naphthalene 1,2-dioxygenase/salicylate 5-hydroxylase systems, ferredoxin component
EGAJGLNG_00442	CDS	330	ttuB_1			Putative tartrate transporter
EGAJGLNG_00443	CDS	984	ttuB_2			Putative tartrate transporter
EGAJGLNG_00444	CDS	594				hypothetical protein
EGAJGLNG_00445	CDS	282				hypothetical protein
EGAJGLNG_00446	CDS	2103				hypothetical protein
EGAJGLNG_00447	CDS	1026				hypothetical protein
EGAJGLNG_00448	CDS	1206				hypothetical protein
EGAJGLNG_00449	CDS	243				hypothetical protein
EGAJGLNG_00450	CDS	1059				hypothetical protein
EGAJGLNG_00451	CDS	1395				hypothetical protein
EGAJGLNG_00452	CDS	1521				hypothetical protein
EGAJGLNG_00453	CDS	999				hypothetical protein
EGAJGLNG_00454	CDS	492				hypothetical protein
EGAJGLNG_00455	CDS	987				hypothetical protein
EGAJGLNG_00456	CDS	1035				hypothetical protein
EGAJGLNG_00457	CDS	2535	speE_2	2.5.1.16		Polyamine aminopropyltransferase
EGAJGLNG_00458	CDS	1644				hypothetical protein
EGAJGLNG_00459	CDS	1020	pkn1_1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
EGAJGLNG_00460	CDS	1227	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
EGAJGLNG_00461	CDS	252				hypothetical protein
EGAJGLNG_00462	CDS	951				hypothetical protein
EGAJGLNG_00463	CDS	123				hypothetical protein
EGAJGLNG_00464	CDS	2664	nasA_1	1.7.99.4		Nitrate reductase
EGAJGLNG_00465	CDS	330	nasE	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
EGAJGLNG_00466	CDS	2460	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
EGAJGLNG_00467	CDS	1260	nasA_2			Nitrate transporter
EGAJGLNG_00468	CDS	1674	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
EGAJGLNG_00469	CDS	627				hypothetical protein
EGAJGLNG_00470	CDS	543				hypothetical protein
EGAJGLNG_00471	CDS	1773	exaA	1.1.2.8	COG4993	Quinoprotein alcohol dehydrogenase (cytochrome c)
EGAJGLNG_00472	CDS	471				hypothetical protein
EGAJGLNG_00473	CDS	450				hypothetical protein
EGAJGLNG_00474	CDS	183				hypothetical protein
EGAJGLNG_00475	CDS	129				hypothetical protein
EGAJGLNG_00476	CDS	309				hypothetical protein
EGAJGLNG_00477	CDS	558				hypothetical protein
EGAJGLNG_00478	CDS	1839				hypothetical protein
EGAJGLNG_00479	CDS	648				hypothetical protein
EGAJGLNG_00480	CDS	1779				hypothetical protein
EGAJGLNG_00481	CDS	1725				hypothetical protein
EGAJGLNG_00482	CDS	282				hypothetical protein
EGAJGLNG_00483	CDS	1029				hypothetical protein
EGAJGLNG_00484	CDS	1806	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
EGAJGLNG_00485	CDS	777	stp_1	3.1.3.16	COG0631	Serine/threonine phosphatase stp
EGAJGLNG_00486	CDS	696				hypothetical protein
EGAJGLNG_00487	CDS	3549				hypothetical protein
EGAJGLNG_00488	CDS	1521				hypothetical protein
EGAJGLNG_00489	CDS	1338				hypothetical protein
EGAJGLNG_00490	CDS	1377				hypothetical protein
EGAJGLNG_00491	CDS	564				hypothetical protein
EGAJGLNG_00492	CDS	1869	vgrG1	6.3.2.-		Actin cross-linking toxin VgrG1
EGAJGLNG_00493	CDS	1314				hypothetical protein
EGAJGLNG_00494	CDS	528				hypothetical protein
EGAJGLNG_00495	CDS	1503				hypothetical protein
EGAJGLNG_00496	CDS	486	hcp1		COG3157	Protein hcp1
EGAJGLNG_00497	CDS	549				hypothetical protein
EGAJGLNG_00498	CDS	1968				hypothetical protein
EGAJGLNG_00499	CDS	1032				hypothetical protein
EGAJGLNG_00500	CDS	2637	clpV1		COG0542	Protein ClpV1
EGAJGLNG_00501	CDS	1587			COG0500	putative protein RP789
EGAJGLNG_00502	CDS	630				hypothetical protein
EGAJGLNG_00503	CDS	879				hypothetical protein
EGAJGLNG_00504	CDS	1086				hypothetical protein
EGAJGLNG_00505	CDS	1383				hypothetical protein
EGAJGLNG_00506	CDS	936				hypothetical protein
EGAJGLNG_00507	CDS	249				hypothetical protein
EGAJGLNG_00508	tRNA	74				tRNA-Gly(tcc)
EGAJGLNG_00509	CDS	387				hypothetical protein
EGAJGLNG_00510	CDS	408				hypothetical protein
EGAJGLNG_00511	CDS	798				hypothetical protein
EGAJGLNG_00512	CDS	222				hypothetical protein
EGAJGLNG_00513	CDS	237				hypothetical protein
EGAJGLNG_00514	CDS	297				hypothetical protein
EGAJGLNG_00515	CDS	396				hypothetical protein
EGAJGLNG_00516	CDS	1314	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
EGAJGLNG_00517	CDS	198				hypothetical protein
EGAJGLNG_00518	CDS	1191				hypothetical protein
EGAJGLNG_00519	CDS	1245			COG1228	putative protein
EGAJGLNG_00520	CDS	1356	naiP_1			Putative niacin/nicotinamide transporter NaiP
EGAJGLNG_00521	CDS	921	pcpR_2			PCP degradation transcriptional activation protein
EGAJGLNG_00522	CDS	861				hypothetical protein
EGAJGLNG_00523	CDS	1185				hypothetical protein
EGAJGLNG_00524	CDS	1518				hypothetical protein
EGAJGLNG_00525	CDS	774				hypothetical protein
EGAJGLNG_00526	CDS	291				hypothetical protein
EGAJGLNG_00527	CDS	180				hypothetical protein
EGAJGLNG_00528	CDS	240				hypothetical protein
EGAJGLNG_00529	CDS	225				hypothetical protein
EGAJGLNG_00530	CDS	264				hypothetical protein
EGAJGLNG_00531	CDS	591	ligD_2		COG1793	Multifunctional non-homologous end joining protein LigD
EGAJGLNG_00532	CDS	153				hypothetical protein
EGAJGLNG_00533	CDS	1578				hypothetical protein
EGAJGLNG_00534	CDS	123				hypothetical protein
EGAJGLNG_00535	CDS	294				hypothetical protein
EGAJGLNG_00536	CDS	438				hypothetical protein
EGAJGLNG_00537	CDS	360				hypothetical protein
EGAJGLNG_00538	CDS	678				hypothetical protein
EGAJGLNG_00539	CDS	147				hypothetical protein
EGAJGLNG_00540	CDS	1194				hypothetical protein
EGAJGLNG_00541	CDS	207				hypothetical protein
EGAJGLNG_00542	CDS	2055				hypothetical protein
EGAJGLNG_00543	CDS	1764				hypothetical protein
EGAJGLNG_00544	CDS	1107				hypothetical protein
EGAJGLNG_00545	CDS	477				hypothetical protein
EGAJGLNG_00546	CDS	1581				hypothetical protein
EGAJGLNG_00547	CDS	696				hypothetical protein
EGAJGLNG_00548	CDS	660				hypothetical protein
EGAJGLNG_00549	CDS	495				hypothetical protein
EGAJGLNG_00550	CDS	993				hypothetical protein
EGAJGLNG_00551	CDS	1080				hypothetical protein
EGAJGLNG_00552	CDS	324				hypothetical protein
EGAJGLNG_00553	CDS	1941				hypothetical protein
EGAJGLNG_00554	CDS	174				hypothetical protein
EGAJGLNG_00555	CDS	1353				hypothetical protein
EGAJGLNG_00556	CDS	240				hypothetical protein
EGAJGLNG_00557	CDS	1185				hypothetical protein
EGAJGLNG_00558	CDS	411				hypothetical protein
EGAJGLNG_00559	CDS	246				hypothetical protein
EGAJGLNG_00560	CDS	582				hypothetical protein
EGAJGLNG_00561	CDS	207				hypothetical protein
EGAJGLNG_00562	CDS	273				hypothetical protein
EGAJGLNG_00563	CDS	990				hypothetical protein
EGAJGLNG_00564	CDS	1389	dnaC_1	3.6.4.12	COG0305	Replicative DNA helicase
EGAJGLNG_00565	CDS	204				hypothetical protein
EGAJGLNG_00566	CDS	858				hypothetical protein
EGAJGLNG_00567	CDS	420				hypothetical protein
EGAJGLNG_00568	CDS	222				hypothetical protein
EGAJGLNG_00569	CDS	309				hypothetical protein
EGAJGLNG_00570	CDS	795				hypothetical protein
EGAJGLNG_00571	CDS	309				hypothetical protein
EGAJGLNG_00572	CDS	795				hypothetical protein
EGAJGLNG_00573	CDS	243				hypothetical protein
EGAJGLNG_00574	CDS	555				hypothetical protein
EGAJGLNG_00575	CDS	1305				hypothetical protein
EGAJGLNG_00576	CDS	150				hypothetical protein
EGAJGLNG_00577	tRNA	86				tRNA-Tyr(gta)
EGAJGLNG_00578	CDS	825	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
EGAJGLNG_00579	CDS	423				hypothetical protein
EGAJGLNG_00580	CDS	474				hypothetical protein
EGAJGLNG_00581	CDS	741				hypothetical protein
EGAJGLNG_00582	CDS	411				hypothetical protein
EGAJGLNG_00583	tRNA	75				tRNA-Thr(tgt)
EGAJGLNG_00584	CDS	258				hypothetical protein
EGAJGLNG_00585	CDS	252				hypothetical protein
EGAJGLNG_00586	CDS	246				hypothetical protein
EGAJGLNG_00587	CDS	189				hypothetical protein
EGAJGLNG_00588	CDS	180				hypothetical protein
EGAJGLNG_00589	CDS	321				hypothetical protein
EGAJGLNG_00590	CDS	534				hypothetical protein
EGAJGLNG_00591	CDS	1161				hypothetical protein
EGAJGLNG_00592	CDS	849	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
EGAJGLNG_00593	CDS	369				hypothetical protein
EGAJGLNG_00594	CDS	108				hypothetical protein
EGAJGLNG_00595	CDS	252				hypothetical protein
EGAJGLNG_00596	CDS	240				hypothetical protein
EGAJGLNG_00597	CDS	717				hypothetical protein
EGAJGLNG_00598	CDS	426				hypothetical protein
EGAJGLNG_00599	CDS	321				hypothetical protein
EGAJGLNG_00600	CDS	549				hypothetical protein
EGAJGLNG_00601	CDS	279				hypothetical protein
EGAJGLNG_00602	CDS	750				hypothetical protein
EGAJGLNG_00603	CDS	306				hypothetical protein
EGAJGLNG_00604	CDS	462				hypothetical protein
EGAJGLNG_00605	CDS	1356	ftsP			Cell division protein FtsP
EGAJGLNG_00606	CDS	1428				hypothetical protein
EGAJGLNG_00607	CDS	312				hypothetical protein
EGAJGLNG_00608	CDS	444				hypothetical protein
EGAJGLNG_00609	CDS	3168	cusA_2		COG3696	Cation efflux system protein CusA
EGAJGLNG_00610	CDS	1443	cusB			Cation efflux system protein CusB
EGAJGLNG_00611	CDS	405				hypothetical protein
EGAJGLNG_00612	CDS	402				hypothetical protein
EGAJGLNG_00613	CDS	2178	iorB	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
EGAJGLNG_00614	CDS	462	iorA_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
EGAJGLNG_00615	CDS	882	dmlR_3			HTH-type transcriptional regulator DmlR
EGAJGLNG_00616	CDS	210				hypothetical protein
EGAJGLNG_00617	CDS	1065				hypothetical protein
EGAJGLNG_00618	CDS	1230	hemA_1	2.3.1.37	COG0156	5-aminolevulinate synthase
EGAJGLNG_00619	CDS	3510	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
EGAJGLNG_00620	CDS	1179				hypothetical protein
EGAJGLNG_00621	CDS	675	degU_1		COG2197	Transcriptional regulatory protein DegU
EGAJGLNG_00622	CDS	1665	nanT_2			Putative sialic acid transporter
EGAJGLNG_00623	CDS	474				hypothetical protein
EGAJGLNG_00624	CDS	525				hypothetical protein
EGAJGLNG_00625	CDS	624	nsaD_1	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
EGAJGLNG_00626	CDS	189				hypothetical protein
EGAJGLNG_00627	CDS	750	atpB		COG0356	ATP synthase subunit a
EGAJGLNG_00628	CDS	231	atpE			ATP synthase subunit c
EGAJGLNG_00629	CDS	567	atpG_1			ATP synthase subunit b'
EGAJGLNG_00630	CDS	486	atpF		COG0711	ATP synthase subunit b
EGAJGLNG_00631	CDS	651				hypothetical protein
EGAJGLNG_00632	CDS	588				hypothetical protein
EGAJGLNG_00633	CDS	1290		3.4.24.-	COG0612	putative zinc protease
EGAJGLNG_00634	CDS	1380	thrC_1	4.2.3.1	COG0498	Threonine synthase
EGAJGLNG_00635	CDS	627	yibF_1		COG0625	putative GST-like protein YibF
EGAJGLNG_00636	CDS	594				hypothetical protein
EGAJGLNG_00637	CDS	258				hypothetical protein
EGAJGLNG_00638	CDS	2445	acyII	3.5.1.11		Penicillin acylase 2 proenzyme
EGAJGLNG_00639	CDS	1503	glpK	2.7.1.30		Glycerol kinase
EGAJGLNG_00640	CDS	990				hypothetical protein
EGAJGLNG_00641	CDS	783				hypothetical protein
EGAJGLNG_00642	CDS	1260				hypothetical protein
EGAJGLNG_00643	CDS	399	apaG		COG2967	Protein ApaG
EGAJGLNG_00644	CDS	1002	hslO		COG1281	33 kDa chaperonin
EGAJGLNG_00645	CDS	927	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
EGAJGLNG_00646	CDS	1209	aruC	2.6.1.11	COG4992	Succinylornithine transaminase/acetylornithine aminotransferase
EGAJGLNG_00647	CDS	513				hypothetical protein
EGAJGLNG_00648	CDS	711	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
EGAJGLNG_00649	CDS	717	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
EGAJGLNG_00650	CDS	819	pstB	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB
EGAJGLNG_00651	CDS	846	pstA		COG0581	Phosphate transport system permease protein PstA
EGAJGLNG_00652	CDS	999	pstC		COG0573	Phosphate transport system permease protein PstC
EGAJGLNG_00653	CDS	1011	pstS_1		COG0226	Phosphate-binding protein PstS
EGAJGLNG_00654	CDS	1329	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
EGAJGLNG_00655	CDS	1056				hypothetical protein
EGAJGLNG_00656	CDS	228				hypothetical protein
EGAJGLNG_00657	CDS	909	dhaA_1	3.8.1.5		Haloalkane dehalogenase
EGAJGLNG_00658	CDS	591	acuR			Transcriptional regulator AcuR
EGAJGLNG_00659	CDS	297				hypothetical protein
EGAJGLNG_00660	CDS	1395				hypothetical protein
EGAJGLNG_00661	CDS	1140				hypothetical protein
EGAJGLNG_00662	CDS	801	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
EGAJGLNG_00663	CDS	309				hypothetical protein
EGAJGLNG_00664	CDS	1446	boxB	1.14.13.208		Benzoyl-CoA oxygenase component B
EGAJGLNG_00665	CDS	1689	boxC	4.1.2.44		Benzoyl-CoA-dihydrodiol lyase
EGAJGLNG_00666	CDS	810	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
EGAJGLNG_00667	CDS	1533	hbaA	6.2.1.25	COG0365	4-hydroxybenzoate--CoA/benzoate--CoA ligase
EGAJGLNG_00668	CDS	909	aroK_1	2.7.1.71		Shikimate kinase
EGAJGLNG_00669	CDS	786	pcaR_2		COG1414	Pca regulon regulatory protein
EGAJGLNG_00670	CDS	1359	pht3_1	1.14.12.7		Phthalate 4,5-dioxygenase oxygenase subunit
EGAJGLNG_00671	CDS	1437	atdA1	6.3.1.18		Gamma-glutamylanilide synthase
EGAJGLNG_00672	CDS	1098	mdlA_1	5.1.2.2		Mandelate racemase
EGAJGLNG_00673	CDS	576				hypothetical protein
EGAJGLNG_00674	CDS	714	livF_5		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
EGAJGLNG_00675	CDS	780	frcA_1	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
EGAJGLNG_00676	CDS	948				hypothetical protein
EGAJGLNG_00677	CDS	981	livH_5		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
EGAJGLNG_00678	CDS	1173				hypothetical protein
EGAJGLNG_00679	CDS	549				hypothetical protein
EGAJGLNG_00680	CDS	897				hypothetical protein
EGAJGLNG_00681	CDS	309				hypothetical protein
EGAJGLNG_00682	CDS	1407	stp_2			Multidrug resistance protein Stp
EGAJGLNG_00683	CDS	1275	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
EGAJGLNG_00684	CDS	951	nphR_1			Transcriptional activator NphR
EGAJGLNG_00685	CDS	660	rutB_1	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
EGAJGLNG_00686	CDS	1227				hypothetical protein
EGAJGLNG_00687	CDS	1203		1.14.99.15		Cytochrome p450 CYP199A2
EGAJGLNG_00688	CDS	525				hypothetical protein
EGAJGLNG_00689	CDS	1866	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
EGAJGLNG_00690	CDS	531	slyA_1			Transcriptional regulator SlyA
EGAJGLNG_00691	CDS	1788	atzF	3.5.1.54		Allophanate hydrolase
EGAJGLNG_00692	CDS	720				hypothetical protein
EGAJGLNG_00693	CDS	393				hypothetical protein
EGAJGLNG_00694	CDS	1398	atzE	3.5.1.84		Biuret hydrolase
EGAJGLNG_00695	CDS	180				hypothetical protein
EGAJGLNG_00696	CDS	1827	gsiA_1	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
EGAJGLNG_00697	CDS	204				hypothetical protein
EGAJGLNG_00698	CDS	900	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
EGAJGLNG_00699	CDS	1014	dppB_1		COG0601	Dipeptide transport system permease protein DppB
EGAJGLNG_00700	CDS	1623	ddpA_1		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
EGAJGLNG_00701	CDS	1017				hypothetical protein
EGAJGLNG_00702	CDS	1332	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
EGAJGLNG_00703	CDS	957			COG1638	Solute-binding protein
EGAJGLNG_00704	CDS	2094	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
EGAJGLNG_00705	CDS	1749	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
EGAJGLNG_00706	CDS	738	ompR_1			Transcriptional regulatory protein OmpR
EGAJGLNG_00707	CDS	3039	polA	2.7.7.7	COG0258	DNA polymerase I
EGAJGLNG_00708	CDS	636	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
EGAJGLNG_00709	CDS	627	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
EGAJGLNG_00710	CDS	564	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
EGAJGLNG_00711	CDS	798				hypothetical protein
EGAJGLNG_00712	CDS	432				hypothetical protein
EGAJGLNG_00713	CDS	294				hypothetical protein
EGAJGLNG_00714	CDS	234				hypothetical protein
EGAJGLNG_00715	CDS	2511	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
EGAJGLNG_00716	CDS	822				hypothetical protein
EGAJGLNG_00717	CDS	978	arcA	3.5.3.1		Arginase
EGAJGLNG_00718	CDS	1617	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
EGAJGLNG_00719	CDS	735				hypothetical protein
EGAJGLNG_00720	CDS	702	baeR		COG0745	Transcriptional regulatory protein BaeR
EGAJGLNG_00721	CDS	1809	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
EGAJGLNG_00722	CDS	441	hprK	2.7.4.-		HPr kinase/phosphorylase
EGAJGLNG_00723	CDS	402	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
EGAJGLNG_00724	CDS	327				hypothetical protein
EGAJGLNG_00725	CDS	1614				hypothetical protein
EGAJGLNG_00726	CDS	243				hypothetical protein
EGAJGLNG_00727	CDS	1812	lepA	3.6.5.-	COG0481	Elongation factor 4
EGAJGLNG_00728	CDS	330				hypothetical protein
EGAJGLNG_00729	CDS	1227	yhjX_1			putative MFS-type transporter YhjX
EGAJGLNG_00730	CDS	1173	hsaA_1	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
EGAJGLNG_00731	CDS	918	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
EGAJGLNG_00732	CDS	1968				hypothetical protein
EGAJGLNG_00733	CDS	912				hypothetical protein
EGAJGLNG_00734	CDS	606	yfiR_1			putative HTH-type transcriptional regulator YfiR
